rep,method,learner,orcl,orcl_neigh,fs_specification,kernel,coef_Conventional,coef_Bias-Corrected,coef_Robust,se_Conventional,se_Bias-Corrected,se_Robust,lower_ci_Conventional,lower_ci_Bias-Corrected,lower_ci_Robust,upper_ci_Conventional,upper_ci_Bias-Corrected,upper_ci_Robust,CI width_Conventional,Coverage_Conventional,centered coef_Conventional,CI width_Bias-Corrected,Coverage_Bias-Corrected,centered coef_Bias-Corrected,CI width_Robust,Coverage_Robust,centered coef_Robust
2,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06014697115162594,0.05927964572247135,0.05927964572247135,0.009807229561038716,0.009807229561038716,0.009807229561038716,0.04401455053902106,0.043147225109866474,0.04005782899471891,0.07627939176423082,0.07541206633507623,0.0785014624502238,0.032264841225209756,True,-0.00652567290185585,0.032264841225209756,True,-0.007392998331010439,0.03844363345550489,True,-0.007392998331010439
2,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.042899112207105045,0.044445484731499306,0.044445484731499306,0.012398561162368964,0.012398561162368964,0.012398561162368964,0.021406436301757453,0.022952808826151715,0.020144751393139065,0.06439178811245264,0.0659381606368469,0.06874621806985955,0.04298535181069518,False,-0.023773531846376747,0.04298535181069519,False,-0.022227159321982486,0.04860146667672048,True,-0.022227159321982486
2,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04905187664246838,0.050433925725135414,0.050433925725135414,0.012974443238874632,0.012974443238874632,0.012974443238874632,0.026488199338978474,0.02787024842164551,0.025004484257481925,0.07161555394595828,0.07299760302862532,0.07586336719278891,0.04512735460697981,True,-0.017620767411013413,0.04512735460697981,True,-0.016238718328346377,0.050858882935306986,True,-0.016238718328346377
3,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.08075068062141508,0.0827763948524688,0.0827763948524688,0.009832055749473765,0.009832055749473765,0.011514105099776791,0.06148020545845653,0.06350591968951025,0.060209163542697314,0.10002115578437362,0.10204687001542734,0.10534362616224027,0.03854095032591709,True,0.014078036567933286,0.03854095032591709,True,0.016103750798987,0.04513446261954296,True,0.016103750798987
3,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.07887381916297476,0.08170478070022975,0.08170478070022975,0.011328818704174837,0.011328818704174837,0.011328818704174837,0.059945219992908576,0.06277618153016357,0.05950070405266335,0.09780241833304093,0.10063337987029594,0.10390885734779616,0.037857198340132354,True,0.012201175109492965,0.037857198340132375,True,0.015032136646747962,0.04440815329513281,True,0.015032136646747962
3,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.07855298295953154,0.08155903020667944,0.08155903020667944,0.011607960377997543,0.011607960377997543,0.011607960377997543,0.05906656928211669,0.06207261652926459,0.0588078459318363,0.0980393966369464,0.1010454438840943,0.10431021448152258,0.03897282735482971,True,0.011880338906049753,0.03897282735482971,True,0.01488638615319765,0.045502368549686284,True,0.01488638615319765
3,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06002496324253602,0.06325531560353063,0.06325531560353063,0.014233684555802664,0.014233684555802664,0.014233684555802664,0.03516867303753089,0.03839902539852551,0.03535780650685341,0.08488125344754115,0.08811160580853576,0.09115282470020786,0.049712580410010254,True,-0.006647680810945772,0.049712580410010254,True,-0.003417328449951157,0.055795018193354445,True,-0.003417328449951157
3,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.060246961670389385,0.06268793171230556,0.06268793171230556,0.013748792523696218,0.013748792523696218,0.013748792523696218,0.03639402851885164,0.03883499856076782,0.03574079353494742,0.08409989482192713,0.08654086486384331,0.08963506988966372,0.047705866303075495,True,-0.006425682383092407,0.047705866303075495,True,-0.0039847123411762275,0.053894276354716296,True,-0.0039847123411762275
4,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04577286018030001,0.04510079174259452,0.04510079174259452,0.007904279307521486,0.007904279307521486,0.009455861478708803,0.030280757413812698,0.02960868897610721,0.026567643801525608,0.06126496294678732,0.060592894509081834,0.06363393968366343,0.030984205532974624,False,-0.020899783873181782,0.030984205532974624,False,-0.02157185231088727,0.03706629588213782,False,-0.02157185231088727
4,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04709559157500695,0.04645653043137524,0.04645653043137524,0.009050635216454763,0.009050635216454763,0.009050635216454763,0.03235066500646944,0.03171160386283772,0.028717611369914024,0.061840518143544465,0.06120145699991275,0.06419544949283645,0.02948985313707503,False,-0.01957705247847484,0.02948985313707503,False,-0.020216113622106555,0.035477838122922434,False,-0.020216113622106555
4,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.046963681377542615,0.046626576697277045,0.046626576697277045,0.009172352943353727,0.009172352943353727,0.009172352943353727,0.03208885915982928,0.03175175447956371,0.028649095274813782,0.06183850359525595,0.06150139891499038,0.0646040581197403,0.029749644435426673,False,-0.019708962675939176,0.029749644435426673,False,-0.020046067356204747,0.035954962844926525,False,-0.020046067356204747
4,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05718527924529301,0.06073065145597677,0.06073065145597677,0.014675550525309996,0.014675550525309996,0.014675550525309996,0.031233822718279045,0.03477919492896281,0.0319671009730713,0.08313673577230697,0.08668210798299072,0.08949420193888223,0.05190291305402793,True,-0.009487364808188785,0.051902913054027916,True,-0.005941992597505025,0.05752710096581093,True,-0.005941992597505025
4,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05855405844923471,0.061456062504096354,0.061456062504096354,0.014972666164570918,0.014972666164570918,0.014972666164570918,0.03242039586439049,0.03532239991925213,0.03211017606899588,0.08468772103407893,0.08758972508894058,0.09080194893919682,0.05226732516968844,True,-0.00811858560424708,0.052267325169688454,True,-0.005216581549385438,0.05869177287020094,True,-0.005216581549385438
5,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.044511355367498714,0.04270156065323244,0.04270156065323244,0.009107118041768033,0.009107118041768033,0.010648108293227383,0.026661732002678427,0.024851937288412153,0.021831651895024503,0.062360978732319,0.06055118401805273,0.06357146941144037,0.035699246729640574,False,-0.022161288685983077,0.035699246729640574,False,-0.02397108340024935,0.04173981751641587,False,-0.02397108340024935
5,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04398894485409424,0.04163908894662044,0.04163908894662044,0.010749466627172017,0.010749466627172017,0.010749466627172017,0.02607307853748631,0.023723222630012506,0.020570521504348037,0.06190481117070218,0.059554955263228376,0.06270765638889284,0.035831732633215874,False,-0.02268369919938755,0.035831732633215874,False,-0.025033555106861352,0.0421371348845448,False,-0.025033555106861352
5,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04513729756429449,0.04310287682775618,0.04310287682775618,0.010839292280060128,0.010839292280060128,0.010839292280060128,0.027048892930782352,0.02501447219424404,0.021858254340935284,0.06322570219780663,0.06119128146126832,0.06434749931457708,0.036176809267024275,False,-0.0215353464891873,0.03617680926702428,False,-0.02356976722572561,0.04248924497364179,False,-0.02356976722572561
5,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.02101906627710297,0.021504461493127472,0.021504461493127472,0.012525778932279047,0.012525778932279047,0.012525778932279047,-0.0004431188330184313,4.2276383006072116e-05,-0.0030456140924500323,0.04248125138722437,0.04296664660324887,0.04605453707870498,0.0429243702202428,False,-0.04565357777637882,0.0429243702202428,False,-0.04516818256035432,0.049100151171155015,False,-0.04516818256035432
5,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.02120352750810306,0.02072404900831044,0.02072404900831044,0.013230133314902867,0.013230133314902867,0.013230133314902867,-0.0012997742725767078,-0.0017792527723693267,-0.005206535799562699,0.04370682928878283,0.043227350788990204,0.04665463381618358,0.045006603561359534,False,-0.04546911654537873,0.045006603561359534,False,-0.04594859504517135,0.05186116961574628,False,-0.04594859504517135
6,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.07020981812695364,0.07235152251029064,0.07235152251029064,0.010056975451925396,0.010056975451925396,0.011747789223099797,0.050498508447776425,0.052640212831113434,0.04932627873504726,0.08992112780613085,0.09206283218946786,0.09537676628553403,0.03942261935835442,True,0.0035371740734718438,0.03942261935835442,True,0.005678878456808853,0.04605048755048677,True,0.005678878456808853
6,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06688497937995361,0.06947923254741407,0.06947923254741407,0.011037916639904439,0.011037916639904439,0.011037916639904439,0.04863673943285683,0.0512309926003173,0.047845313468846004,0.08513321932705038,0.08772747249451085,0.09111315162598214,0.03649647989419355,True,0.00021233532647181586,0.03649647989419355,True,0.0028065884939322827,0.04326783815713614,True,0.0028065884939322827
6,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06669838670335153,0.06949937610690331,0.06949937610690331,0.011258099271909313,0.011258099271909313,0.011258099271909313,0.04798746409072418,0.05078845349427596,0.04743390699958445,0.08540930931597887,0.08821029871953065,0.09156484521422217,0.03742184522525469,True,2.5742649869736622e-05,0.03742184522525469,True,0.0028267320534215157,0.044130938214637726,True,0.0028267320534215157
6,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04033351942002044,0.0428016647685587,0.0428016647685587,0.01259667915308964,0.01259667915308964,0.01259667915308964,0.018335406838305618,0.020803552186843877,0.018112627303696494,0.06233163200173526,0.06479977735027352,0.06749070223342091,0.043996225163429645,False,-0.02633912463346135,0.043996225163429645,False,-0.023870979284923093,0.049378074929724416,True,-0.023870979284923093
6,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.042898149486551296,0.04448439834300451,0.04448439834300451,0.013306832847738122,0.013306832847738122,0.013306832847738122,0.01975627614665372,0.021342525003106932,0.018403485213143222,0.06604002282644887,0.06762627168290208,0.0705653114728658,0.04628374667979515,False,-0.023774494566930496,0.04628374667979515,True,-0.022188245710477283,0.05216182625972257,True,-0.022188245710477283
7,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.0665591247280262,0.07019777279531168,0.07019777279531168,0.010621834655988465,0.010621834655988465,0.012496397288684685,0.045740711352549424,0.0493793594198349,0.04570528417298572,0.08737753810350299,0.09101618617078847,0.09469026141763764,0.041636826750953565,True,-0.00011351932545558552,0.041636826750953565,True,0.0035251287418298916,0.04898497724465192,True,0.0035251287418298916
7,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06701328191503314,0.07080387229158994,0.07080387229158994,0.01286667325756289,0.01286667325756289,0.01286667325756289,0.04563481871790334,0.04942540909446014,0.045585656105922016,0.08839174511216294,0.09218233548871974,0.09602208847725785,0.0427569263942596,True,0.0003406378615513489,0.0427569263942596,True,0.004131228238108145,0.05043643237133583,True,0.004131228238108145
7,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06346862817738197,0.06708593990684555,0.06708593990684555,0.012718152895723587,0.012718152895723587,0.012718152895723587,0.0424637031160123,0.04608101484547589,0.042158818281353524,0.08447355323875164,0.08809086496821522,0.09201306153233758,0.042009850122739334,True,-0.003204015876099822,0.042009850122739334,True,0.0004132958533637626,0.04985424325098406,True,0.0004132958533637626
7,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05815316513411283,0.05987507038020907,0.05987507038020907,0.015451668671848112,0.015451668671848112,0.015451668671848112,0.031167073350587406,0.032888978596683646,0.029590356282340916,0.08513925691763825,0.08686116216373449,0.09015978447807722,0.053972183567050844,True,-0.00851947891936896,0.053972183567050844,True,-0.0067975736732727235,0.06056942819573631,True,-0.0067975736732727235
7,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.0629231760199838,0.06535760325283536,0.06535760325283536,0.015245848011282958,0.015245848011282958,0.015245848011282958,0.03611968853038023,0.03855411576323179,0.03547629023694916,0.08972666350958738,0.09216109074243894,0.09523891626872157,0.053606974979207155,True,-0.003749468033497988,0.053606974979207155,True,-0.0013150408006464276,0.0597626260317724,True,-0.0013150408006464276
8,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05855094349360685,0.06049990273195959,0.06049990273195959,0.008193907005724713,0.008193907005724713,0.009818170754487291,0.04249118086971598,0.044440140108068724,0.04125664165910005,0.07461070611749772,0.07655966535585046,0.07974316380481913,0.032119525247781736,True,-0.00812170055987494,0.032119525247781736,True,-0.0061727413215222,0.038486522145719085,True,-0.0061727413215222
8,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05936855517785955,0.06142565676576392,0.06142565676576392,0.009955859791631142,0.009955859791631142,0.009955859791631142,0.04310369833161386,0.04516079991951823,0.04191253013903644,0.07563341202410524,0.07769051361200961,0.0809387833924914,0.032529713692491385,True,-0.007304088875622242,0.032529713692491385,True,-0.005246987287717872,0.03902625325345496,True,-0.005246987287717872
8,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.062483774930455704,0.06463757984675383,0.06463757984675383,0.010283221732603522,0.010283221732603522,0.010283221732603522,0.04562298899960138,0.04777679391589951,0.04448283560581136,0.07934456086131003,0.08149836577760816,0.08479232408769631,0.033721571861708655,True,-0.004188869123026087,0.033721571861708655,True,-0.0020350642067279573,0.04030948848188495,True,-0.0020350642067279573
8,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.043348911249280184,0.044572479648424354,0.044572479648424354,0.013094076157585947,0.013094076157585947,0.013094076157585947,0.020647082149945924,0.021870650549090095,0.01890856196873128,0.06605074034861444,0.06727430874775861,0.07023639732811743,0.04540365819866851,False,-0.023323732804201608,0.04540365819866851,True,-0.022100164405057438,0.05132783535938615,True,-0.022100164405057438
8,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.051139724671014825,0.0531035118208759,0.0531035118208759,0.013764013015794297,0.013764013015794297,0.013764013015794297,0.027006205760884798,0.028969992910745875,0.026126542027178547,0.07527324358114484,0.07723703073100593,0.08008048161457326,0.048267037820260046,True,-0.015532919382466967,0.04826703782026006,True,-0.01356913223260589,0.053953939587394716,True,-0.01356913223260589
9,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05011146758141672,0.048407485909585816,0.048407485909585816,0.008490141723143753,0.008490141723143753,0.010055755211823097,0.033471095580414126,0.03176711390858322,0.028698567857061603,0.06675183958241931,0.06504785791058841,0.06811640396211002,0.03328074400200519,True,-0.01656117647206507,0.03328074400200519,False,-0.018265158143895975,0.03941783610504842,True,-0.018265158143895975
9,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05130085901733861,0.049584510538475915,0.049584510538475915,0.010049466367653814,0.010049466367653814,0.010049466367653814,0.03464166161482657,0.03292531313596388,0.029887918394027883,0.06796005641985065,0.06624370794098795,0.06928110268292395,0.033318394805024076,True,-0.015371785036143185,0.033318394805024076,False,-0.017088133515005877,0.03939318428889607,True,-0.017088133515005877
9,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.05106788183818739,0.04888619519587617,0.04888619519587617,0.01008257470957995,0.01008257470957995,0.01008257470957995,0.03432182343118366,0.03214013678887244,0.02912471189366507,0.06781394024519112,0.0656322536028799,0.06864767849808727,0.03349211681400746,True,-0.015604762215294402,0.03349211681400746,False,-0.017786448857605622,0.0395229666044222,True,-0.017786448857605622
9,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.024335523403486624,0.025572245030187755,0.025572245030187755,0.012483324850025184,0.012483324850025184,0.012483324850025184,0.002778662361924554,0.004015383988625686,0.0011053779168245237,0.045892384445048694,0.047129106071749825,0.05003911214355099,0.04311372208312414,False,-0.04233712064999517,0.04311372208312414,False,-0.041100399023294036,0.048933734226726464,False,-0.041100399023294036
9,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.035710294318903976,0.03722097436215295,0.03722097436215295,0.012360790706054241,0.012360790706054241,0.012360790706054241,0.014235198875760777,0.01574587891900975,0.012994269757849213,0.05718538976204718,0.05869606980529615,0.061447678966456684,0.042950190886286405,False,-0.030962349734577815,0.042950190886286405,False,-0.02945166969132884,0.04845340920860747,False,-0.02945166969132884
10,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06221744141688304,0.06518966193440799,0.06518966193440799,0.01057722637096593,0.01057722637096593,0.012499788729022165,0.04148645867346252,0.04445867919098747,0.040690526211164854,0.08294842416030357,0.0859206446778285,0.08968879765765113,0.04146196548684105,True,-0.004455202636598751,0.041461965486841036,True,-0.0014829821190738002,0.048998271446486275,True,-0.0014829821190738002
10,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.06393903995277543,0.06667345936775176,0.06667345936775176,0.012461787061219023,0.012461787061219023,0.012461787061219023,0.04343276122398118,0.046167180638957514,0.04224880554475524,0.08444531868156968,0.08717973809654601,0.09109811319074829,0.0410125574575885,True,-0.0027336041007063605,0.0410125574575885,True,8.153142699723892e-07,0.048849307645993045,True,8.153142699723892e-07
10,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.061953609080503375,0.0646415091706741,0.0646415091706741,0.012367986620655478,0.012367986620655478,0.012367986620655478,0.04163073908893172,0.04431863917910245,0.04040070083291611,0.08227647907207503,0.08496437916224575,0.08888231750843209,0.0406457399831433,True,-0.004719034972978417,0.0406457399831433,True,-0.002031134882807692,0.04848161667551598,True,-0.002031134882807692
10,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04369614818225853,0.04506318466178262,0.04506318466178262,0.013967964795147642,0.013967964795147642,0.013967964795147642,0.01919407672863641,0.020561113208160498,0.01768647672596985,0.06819821963588066,0.06956525611540475,0.0724398925975954,0.04900414290724425,True,-0.02297649587122326,0.04900414290724425,True,-0.02160945939169917,0.05475341587162555,True,-0.02160945939169917
10,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04042211132820577,0.04254063470138686,0.04254063470138686,0.013896909194324618,0.013896909194324618,0.013896909194324618,0.016141626030532263,0.01826014940371335,0.015303193184087068,0.06470259662587928,0.06682111999906037,0.06977807621868665,0.04856097059534702,False,-0.02625053272527602,0.048560970595347024,True,-0.024132009352094932,0.054474883034599575,True,-0.024132009352094932
11,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04931721621335711,0.04846831506428218,0.04846831506428218,0.007927552600593465,0.007927552600593465,0.009520017971766714,0.033779498630647074,0.03293059748157215,0.029809422707445368,0.06485493379606715,0.06400603264699221,0.067127207421119,0.031075435165420072,False,-0.017355427840124685,0.031075435165420065,False,-0.01820432898919961,0.03731778471367363,True,-0.01820432898919961
11,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04930677317625104,0.04876295655700691,0.04876295655700691,0.010080121486181015,0.010080121486181015,0.010080121486181015,0.033071559297654124,0.03252774267840999,0.029006281484303755,0.06554198705484796,0.06499817043560382,0.06851963162971006,0.03247042775719383,False,-0.017365870877230752,0.03247042775719383,False,-0.017909687496474883,0.0395133501454063,True,-0.017909687496474883
11,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.0492428974188099,0.04896174181986296,0.04896174181986296,0.010160179027071852,0.010160179027071852,0.010160179027071852,0.03285356173715673,0.03257240613820979,0.029048156850322922,0.06563223310046307,0.06535107750151613,0.068875326789403,0.03277867136330634,False,-0.017429746634671894,0.03277867136330634,False,-0.017710902233618833,0.03982716993908008,True,-0.017710902233618833
11,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.038252870145194844,0.040046423358420055,0.040046423358420055,0.013237001437912019,0.013237001437912019,0.013237001437912019,0.015216434176399746,0.017009987389624958,0.01410237727680759,0.061289306113989944,0.06308285932721515,0.06599046944003252,0.0460728719375902,False,-0.028419773908286948,0.04607287193759019,False,-0.026626220695061736,0.05188809216322493,False,-0.026626220695061736
11,rdflex,stacking_regressor,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.03874010287689161,0.03875228487057344,0.03875228487057344,0.013103985005181165,0.013103985005181165,0.013103985005181165,0.01612046097213766,0.016132642965819486,0.01306894620646544,0.06135974478164556,0.06137192677532739,0.06443562353468144,0.045239283809507896,False,-0.027932541176590178,0.04523928380950791,False,-0.027920359182908354,0.051366677328215996,False,-0.027920359182908354
12,rdrobust,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04906193812344329,0.049505466719800606,0.049505466719800606,0.007884793462108564,0.007884793462108564,0.009458070193690089,0.03360802691217362,0.03405155550853094,0.03096798977691626,0.06451584933471297,0.06495937793107028,0.06804294366268496,0.030907822422539345,False,-0.017610705930038502,0.03090782242253934,False,-0.017167177333681186,0.0370749538857687,True,-0.017167177333681186
12,rdflex,linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.04945517737551397,0.051171796237483747,0.051171796237483747,0.010548192843736646,0.010548192843736646,0.010548192843736646,0.03219005444824438,0.03390667331021416,0.030497718161776786,0.06672030030278356,0.06843691916475333,0.0718458743131907,0.03453024585453918,True,-0.01721746667796782,0.03453024585453918,True,-0.015500847815998045,0.04134815615141391,True,-0.015500847815998045
12,rdflex,global_linear,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.048475191525949674,0.05027575575079002,0.05027575575079002,0.010882348148361204,0.010882348148361204,0.010882348148361204,0.03067627354476434,0.03247683776960469,0.028946745312775916,0.066274109507135,0.06807467373197534,0.07160476618880413,0.03559783596237066,False,-0.018197452527532118,0.03559783596237066,True,-0.016396888302691773,0.04265802087602821,True,-0.016396888302691773
12,rdflex,lgbm,0.06667264405348179,0.0660287081339713,cutoff,triangular,0.02910838323644116,0.03135981716279455,0.03135981716279455,0.014313921667523839,0.014313921667523839,0.014313921667523839,0.004476161712741813,0.0067275956390952,0.0033050462169203106,0.053740604760140503,0.0559920386864939,0.05941458810866879,0.04926444304739869,False,-0.03756426081704063,0.0492644430473987,False,-0.035312826890687245,0.05610954189174848,False,-0.035312826890687245
